cpu_addr,file_off,space,kind,name,size,evidence,confidence,source,notes
0x111DE8,0x111DE8,ext_flash,func,FUN_00111de8,0xE34,ghidra passat_azx_ori.bin 2026-09-15 @111DE8,hypothesis,ghidra,
0x112C1C,0x112C1C,ext_flash,func,FUN_00112c1c,0x964,ghidra passat_azx_ori.bin 2026-09-15 @112C1C,hypothesis,ghidra,
0x113580,0x113580,ext_flash,func,FUN_00113580,0xD4,ghidra passat_azx_ori.bin 2026-09-15 @113580,hypothesis,ghidra,
0x11366C,0x11366C,ext_flash,func,FUN_0011366c,0x40,ghidra passat_azx_ori.bin 2026-09-15 @11366C,hypothesis,ghidra,
0x1136C8,0x1136C8,ext_flash,func,FUN_001136c8,0xB4,ghidra passat_azx_ori.bin 2026-09-15 @1136C8,hypothesis,ghidra,
0x1137F0,0x1137F0,ext_flash,func,FUN_001137f0,0x32C,ghidra passat_azx_ori.bin 2026-09-15 @1137F0,hypothesis,ghidra,
0x113B1C,0x113B1C,ext_flash,func,FUN_00113b1c,0x194,ghidra passat_azx_ori.bin 2026-09-15 @113B1C,hypothesis,ghidra,
0x113CC8,0x113CC8,ext_flash,func,FUN_00113cc8,0x840,ghidra passat_azx_ori.bin 2026-09-15 @113CC8,hypothesis,ghidra,
0x114508,0x114508,ext_flash,func,FUN_00114508,0xD98,ghidra passat_azx_ori.bin 2026-09-15 @114508,hypothesis,ghidra,
0x1152A0,0x1152A0,ext_flash,func,FUN_001152a0,0xDC,ghidra passat_azx_ori.bin 2026-09-15 @1152A0,hypothesis,ghidra,
0x1154F8,0x1154F8,ext_flash,func,FUN_001154f8,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @1154F8,hypothesis,ghidra,
0x115574,0x115574,ext_flash,func,FUN_00115574,0x354,ghidra passat_azx_ori.bin 2026-09-15 @115574,hypothesis,ghidra,
0x1158F0,0x1158F0,ext_flash,func,FUN_001158f0,0x1E0,ghidra passat_azx_ori.bin 2026-09-15 @1158F0,hypothesis,ghidra,
0x115AE0,0x115AE0,ext_flash,func,FUN_00115ae0,0x190,ghidra passat_azx_ori.bin 2026-09-15 @115AE0,hypothesis,ghidra,
0x115C74,0x115C74,ext_flash,func,FUN_00115c74,0x1BC,ghidra passat_azx_ori.bin 2026-09-15 @115C74,hypothesis,ghidra,
0x115E34,0x115E34,ext_flash,func,FUN_00115e34,0x918,ghidra passat_azx_ori.bin 2026-09-15 @115E34,hypothesis,ghidra,
0x116798,0x116798,ext_flash,func,FUN_00116798,0xB0,ghidra passat_azx_ori.bin 2026-09-15 @116798,hypothesis,ghidra,
0x1168DC,0x1168DC,ext_flash,func,FUN_001168dc,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @1168DC,hypothesis,ghidra,
0x116984,0x116984,ext_flash,func,FUN_00116984,0x204,ghidra passat_azx_ori.bin 2026-09-15 @116984,hypothesis,ghidra,
0x116B88,0x116B88,ext_flash,func,FUN_00116b88,0xEC8,ghidra passat_azx_ori.bin 2026-09-15 @116B88,hypothesis,ghidra,
0x117A50,0x117A50,ext_flash,func,FUN_00117a50,0x124,ghidra passat_azx_ori.bin 2026-09-15 @117A50,hypothesis,ghidra,
0x117B74,0x117B74,ext_flash,func,FUN_00117b74,0x250,ghidra passat_azx_ori.bin 2026-09-15 @117B74,hypothesis,ghidra,
0x117DC4,0x117DC4,ext_flash,func,FUN_00117dc4,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @117DC4,hypothesis,ghidra,
0x117E00,0x117E00,ext_flash,func,FUN_00117e00,0xFC,ghidra passat_azx_ori.bin 2026-09-15 @117E00,hypothesis,ghidra,
0x117EFC,0x117EFC,ext_flash,func,FUN_00117efc,0x80,ghidra passat_azx_ori.bin 2026-09-15 @117EFC,hypothesis,ghidra,
0x117F7C,0x117F7C,ext_flash,func,FUN_00117f7c,0x1E0,ghidra passat_azx_ori.bin 2026-09-15 @117F7C,hypothesis,ghidra,
0x118278,0x118278,ext_flash,func,FUN_00118278,0x30,ghidra passat_azx_ori.bin 2026-09-15 @118278,hypothesis,ghidra,
0x1182A8,0x1182A8,ext_flash,func,FUN_001182a8,0x80,ghidra passat_azx_ori.bin 2026-09-15 @1182A8,hypothesis,ghidra,
0x118328,0x118328,ext_flash,func,FUN_00118328,0xE4,ghidra passat_azx_ori.bin 2026-09-15 @118328,hypothesis,ghidra,
0x11840C,0x11840C,ext_flash,func,FUN_0011840c,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11840C,hypothesis,ghidra,
0x11841C,0x11841C,ext_flash,func,FUN_0011841c,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @11841C,hypothesis,ghidra,
0x118438,0x118438,ext_flash,func,FUN_00118438,0x24,ghidra passat_azx_ori.bin 2026-09-15 @118438,hypothesis,ghidra,
0x11845C,0x11845C,ext_flash,func,FUN_0011845c,0x34,ghidra passat_azx_ori.bin 2026-09-15 @11845C,hypothesis,ghidra,
0x118490,0x118490,ext_flash,func,FUN_00118490,0xC,ghidra passat_azx_ori.bin 2026-09-15 @118490,hypothesis,ghidra,
0x11849C,0x11849C,ext_flash,func,FUN_0011849c,0xD0,ghidra passat_azx_ori.bin 2026-09-15 @11849C,hypothesis,ghidra,
0x11856C,0x11856C,ext_flash,func,FUN_0011856c,0xC8,ghidra passat_azx_ori.bin 2026-09-15 @11856C,hypothesis,ghidra,
0x118634,0x118634,ext_flash,func,FUN_00118634,0x4,ghidra passat_azx_ori.bin 2026-09-15 @118634,hypothesis,ghidra,
0x118638,0x118638,ext_flash,func,FUN_00118638,0x118,ghidra passat_azx_ori.bin 2026-09-15 @118638,hypothesis,ghidra,
0x118750,0x118750,ext_flash,func,FUN_00118750,0xC8,ghidra passat_azx_ori.bin 2026-09-15 @118750,hypothesis,ghidra,
0x118818,0x118818,ext_flash,func,FUN_00118818,0xE0,ghidra passat_azx_ori.bin 2026-09-15 @118818,hypothesis,ghidra,
0x1188F8,0x1188F8,ext_flash,func,FUN_001188f8,0xC,ghidra passat_azx_ori.bin 2026-09-15 @1188F8,hypothesis,ghidra,
0x118904,0x118904,ext_flash,func,FUN_00118904,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @118904,hypothesis,ghidra,
0x118920,0x118920,ext_flash,func,FUN_00118920,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @118920,hypothesis,ghidra,
0x11896C,0x11896C,ext_flash,func,FUN_0011896c,0xFC,ghidra passat_azx_ori.bin 2026-09-15 @11896C,hypothesis,ghidra,
0x118A68,0x118A68,ext_flash,func,FUN_00118a68,0x30,ghidra passat_azx_ori.bin 2026-09-15 @118A68,hypothesis,ghidra,
0x118A98,0x118A98,ext_flash,func,FUN_00118a98,0x138,ghidra passat_azx_ori.bin 2026-09-15 @118A98,hypothesis,ghidra,
0x118BD0,0x118BD0,ext_flash,func,FUN_00118bd0,0x3E0,ghidra passat_azx_ori.bin 2026-09-15 @118BD0,hypothesis,ghidra,
0x118FB0,0x118FB0,ext_flash,func,FUN_00118fb0,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @118FB0,hypothesis,ghidra,
0x1190A8,0x1190A8,ext_flash,func,FUN_001190a8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @1190A8,hypothesis,ghidra,
0x1190AC,0x1190AC,ext_flash,func,FUN_001190ac,0x100,ghidra passat_azx_ori.bin 2026-09-15 @1190AC,hypothesis,ghidra,
0x1191AC,0x1191AC,ext_flash,func,FUN_001191ac,0x29C,ghidra passat_azx_ori.bin 2026-09-15 @1191AC,hypothesis,ghidra,
0x119448,0x119448,ext_flash,func,FUN_00119448,0x60,ghidra passat_azx_ori.bin 2026-09-15 @119448,hypothesis,ghidra,
0x1194A8,0x1194A8,ext_flash,func,FUN_001194a8,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @1194A8,hypothesis,ghidra,
0x1194E4,0x1194E4,ext_flash,func,FUN_001194e4,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @1194E4,hypothesis,ghidra,
0x119520,0x119520,ext_flash,func,FUN_00119520,0x54,ghidra passat_azx_ori.bin 2026-09-15 @119520,hypothesis,ghidra,
0x119574,0x119574,ext_flash,func,FUN_00119574,0x54,ghidra passat_azx_ori.bin 2026-09-15 @119574,hypothesis,ghidra,
0x1195C8,0x1195C8,ext_flash,func,FUN_001195c8,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @1195C8,hypothesis,ghidra,
0x1195F4,0x1195F4,ext_flash,func,FUN_001195f4,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @1195F4,hypothesis,ghidra,
0x119640,0x119640,ext_flash,func,FUN_00119640,0x30,ghidra passat_azx_ori.bin 2026-09-15 @119640,hypothesis,ghidra,
0x119670,0x119670,ext_flash,func,FUN_00119670,0x4,ghidra passat_azx_ori.bin 2026-09-15 @119670,hypothesis,ghidra,
0x119674,0x119674,ext_flash,func,FUN_00119674,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @119674,hypothesis,ghidra,
0x11976C,0x11976C,ext_flash,func,FUN_0011976c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11976C,hypothesis,ghidra,
0x119770,0x119770,ext_flash,func,FUN_00119770,0x328,ghidra passat_azx_ori.bin 2026-09-15 @119770,hypothesis,ghidra,
0x119A98,0x119A98,ext_flash,func,FUN_00119a98,0xB0,ghidra passat_azx_ori.bin 2026-09-15 @119A98,hypothesis,ghidra,
0x119B48,0x119B48,ext_flash,func,FUN_00119b48,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @119B48,hypothesis,ghidra,
0x119B74,0x119B74,ext_flash,func,FUN_00119b74,0x18C,ghidra passat_azx_ori.bin 2026-09-15 @119B74,hypothesis,ghidra,
0x119D00,0x119D00,ext_flash,func,FUN_00119d00,0x1E4,ghidra passat_azx_ori.bin 2026-09-15 @119D00,hypothesis,ghidra,
0x119EE4,0x119EE4,ext_flash,func,FUN_00119ee4,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @119EE4,hypothesis,ghidra,
0x119F00,0x119F00,ext_flash,func,FUN_00119f00,0x198,ghidra passat_azx_ori.bin 2026-09-15 @119F00,hypothesis,ghidra,
0x11A098,0x11A098,ext_flash,func,FUN_0011a098,0xC,ghidra passat_azx_ori.bin 2026-09-15 @11A098,hypothesis,ghidra,
0x11A0A4,0x11A0A4,ext_flash,func,FUN_0011a0a4,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @11A0A4,hypothesis,ghidra,
0x11A0E0,0x11A0E0,ext_flash,func,FUN_0011a0e0,0xC,ghidra passat_azx_ori.bin 2026-09-15 @11A0E0,hypothesis,ghidra,
0x11A0EC,0x11A0EC,ext_flash,func,FUN_0011a0ec,0x10C,ghidra passat_azx_ori.bin 2026-09-15 @11A0EC,hypothesis,ghidra,
0x11A1F8,0x11A1F8,ext_flash,func,FUN_0011a1f8,0x30,ghidra passat_azx_ori.bin 2026-09-15 @11A1F8,hypothesis,ghidra,
0x11A228,0x11A228,ext_flash,func,FUN_0011a228,0x94,ghidra passat_azx_ori.bin 2026-09-15 @11A228,hypothesis,ghidra,
0x11A2BC,0x11A2BC,ext_flash,func,FUN_0011a2bc,0x14,ghidra passat_azx_ori.bin 2026-09-15 @11A2BC,hypothesis,ghidra,
0x11A2D0,0x11A2D0,ext_flash,func,FUN_0011a2d0,0x14,ghidra passat_azx_ori.bin 2026-09-15 @11A2D0,hypothesis,ghidra,
0x11A2E4,0x11A2E4,ext_flash,func,FUN_0011a2e4,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11A2E4,hypothesis,ghidra,
0x11A308,0x11A308,ext_flash,func,FUN_0011a308,0xEC,ghidra passat_azx_ori.bin 2026-09-15 @11A308,hypothesis,ghidra,
0x11A3F4,0x11A3F4,ext_flash,func,FUN_0011a3f4,0xEC,ghidra passat_azx_ori.bin 2026-09-15 @11A3F4,hypothesis,ghidra,
0x11A4E0,0x11A4E0,ext_flash,func,FUN_0011a4e0,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @11A4E0,hypothesis,ghidra,
0x11A52C,0x11A52C,ext_flash,func,FUN_0011a52c,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11A52C,hypothesis,ghidra,
0x11A53C,0x11A53C,ext_flash,func,FUN_0011a53c,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11A53C,hypothesis,ghidra,
0x11A560,0x11A560,ext_flash,func,FUN_0011a560,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11A560,hypothesis,ghidra,
0x11A564,0x11A564,ext_flash,func,FUN_0011a564,0x21C,ghidra passat_azx_ori.bin 2026-09-15 @11A564,hypothesis,ghidra,
0x11A780,0x11A780,ext_flash,func,FUN_0011a780,0x118,ghidra passat_azx_ori.bin 2026-09-15 @11A780,hypothesis,ghidra,
0x11A898,0x11A898,ext_flash,func,FUN_0011a898,0x18C,ghidra passat_azx_ori.bin 2026-09-15 @11A898,hypothesis,ghidra,
0x11AA24,0x11AA24,ext_flash,func,FUN_0011aa24,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11AA24,hypothesis,ghidra,
0x11AA28,0x11AA28,ext_flash,func,FUN_0011aa28,0x4BC,ghidra passat_azx_ori.bin 2026-09-15 @11AA28,hypothesis,ghidra,
0x11AEE4,0x11AEE4,ext_flash,func,FUN_0011aee4,0xA0,ghidra passat_azx_ori.bin 2026-09-15 @11AEE4,hypothesis,ghidra,
0x11AF84,0x11AF84,ext_flash,func,FUN_0011af84,0x84,ghidra passat_azx_ori.bin 2026-09-15 @11AF84,hypothesis,ghidra,
0x11B008,0x11B008,ext_flash,func,FUN_0011b008,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @11B008,hypothesis,ghidra,
0x11B044,0x11B044,ext_flash,func,FUN_0011b044,0x144,ghidra passat_azx_ori.bin 2026-09-15 @11B044,hypothesis,ghidra,
0x11B188,0x11B188,ext_flash,func,task_background,0x158,ghidra passat_azx_ori.bin 2026-09-15 @11B188,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). ERCOSEK task control block 0, priority 0x00 -- the background/init task. 79 consecutive bl calls, then b 0x11B044, which arms the four deadline timers (10, 20, 150 and 1500 ms) and SetRelAlarm(1, 1 ms, 50 ms)."
0x11B2E0,0x11B2E0,ext_flash,func,FUN_0011b2e0,0xC,ghidra passat_azx_ori.bin 2026-09-15 @11B2E0,hypothesis,ghidra,
0x11B2EC,0x11B2EC,ext_flash,func,FUN_0011b2ec,0x310,ghidra passat_azx_ori.bin 2026-09-15 @11B2EC,hypothesis,ghidra,
0x11B5FC,0x11B5FC,ext_flash,func,FUN_0011b5fc,0x64,ghidra passat_azx_ori.bin 2026-09-15 @11B5FC,hypothesis,ghidra,
0x11B660,0x11B660,ext_flash,func,FUN_0011b660,0x88,ghidra passat_azx_ori.bin 2026-09-15 @11B660,hypothesis,ghidra,
0x11B6E8,0x11B6E8,ext_flash,func,FUN_0011b6e8,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @11B6E8,hypothesis,ghidra,
0x11B714,0x11B714,ext_flash,func,FUN_0011b714,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11B714,hypothesis,ghidra,
0x11B724,0x11B724,ext_flash,func,FUN_0011b724,0x20,ghidra passat_azx_ori.bin 2026-09-15 @11B724,hypothesis,ghidra,
0x11B744,0x11B744,ext_flash,func,FUN_0011b744,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11B744,hypothesis,ghidra,
0x11B754,0x11B754,ext_flash,func,FUN_0011b754,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @11B754,hypothesis,ghidra,
0x11B770,0x11B770,ext_flash,func,FUN_0011b770,0x34,ghidra passat_azx_ori.bin 2026-09-15 @11B770,hypothesis,ghidra,
0x11B7A4,0x11B7A4,ext_flash,func,FUN_0011b7a4,0x138,ghidra passat_azx_ori.bin 2026-09-15 @11B7A4,hypothesis,ghidra,
0x11B8DC,0x11B8DC,ext_flash,func,FUN_0011b8dc,0x178,ghidra passat_azx_ori.bin 2026-09-15 @11B8DC,hypothesis,ghidra,
0x11BA54,0x11BA54,ext_flash,func,FUN_0011ba54,0x100,ghidra passat_azx_ori.bin 2026-09-15 @11BA54,hypothesis,ghidra,
0x11BB54,0x11BB54,ext_flash,func,FUN_0011bb54,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @11BB54,hypothesis,ghidra,
0x11BB80,0x11BB80,ext_flash,func,FUN_0011bb80,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @11BB80,hypothesis,ghidra,
0x11BBAC,0x11BBAC,ext_flash,func,FUN_0011bbac,0x18,ghidra passat_azx_ori.bin 2026-09-15 @11BBAC,hypothesis,ghidra,
0x11BBC4,0x11BBC4,ext_flash,func,FUN_0011bbc4,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11BBC4,hypothesis,ghidra,
0x11BBD4,0x11BBD4,ext_flash,func,FUN_0011bbd4,0x64,ghidra passat_azx_ori.bin 2026-09-15 @11BBD4,hypothesis,ghidra,
0x11BC38,0x11BC38,ext_flash,func,FUN_0011bc38,0x64,ghidra passat_azx_ori.bin 2026-09-15 @11BC38,hypothesis,ghidra,
0x11BC9C,0x11BC9C,ext_flash,func,FUN_0011bc9c,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11BC9C,hypothesis,ghidra,
0x11BCAC,0x11BCAC,ext_flash,func,FUN_0011bcac,0x78,ghidra passat_azx_ori.bin 2026-09-15 @11BCAC,hypothesis,ghidra,
0x11BD24,0x11BD24,ext_flash,func,FUN_0011bd24,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11BD24,hypothesis,ghidra,
0x11BD48,0x11BD48,ext_flash,func,FUN_0011bd48,0xC,ghidra passat_azx_ori.bin 2026-09-15 @11BD48,hypothesis,ghidra,
0x11BD54,0x11BD54,ext_flash,func,FUN_0011bd54,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11BD54,hypothesis,ghidra,
0x11BD78,0x11BD78,ext_flash,func,FUN_0011bd78,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @11BD78,hypothesis,ghidra,
0x11BDA4,0x11BDA4,ext_flash,func,FUN_0011bda4,0x48,ghidra passat_azx_ori.bin 2026-09-15 @11BDA4,hypothesis,ghidra,
0x11BDEC,0x11BDEC,ext_flash,func,FUN_0011bdec,0x40,ghidra passat_azx_ori.bin 2026-09-15 @11BDEC,hypothesis,ghidra,
0x11BE2C,0x11BE2C,ext_flash,func,FUN_0011be2c,0x28,ghidra passat_azx_ori.bin 2026-09-15 @11BE2C,hypothesis,ghidra,
0x11BE54,0x11BE54,ext_flash,func,FUN_0011be54,0xA4,ghidra passat_azx_ori.bin 2026-09-15 @11BE54,hypothesis,ghidra,
0x11BEF8,0x11BEF8,ext_flash,func,FUN_0011bef8,0x38,ghidra passat_azx_ori.bin 2026-09-15 @11BEF8,hypothesis,ghidra,
0x11BF30,0x11BF30,ext_flash,func,FUN_0011bf30,0x40,ghidra passat_azx_ori.bin 2026-09-15 @11BF30,hypothesis,ghidra,
0x11BF70,0x11BF70,ext_flash,func,FUN_0011bf70,0x44,ghidra passat_azx_ori.bin 2026-09-15 @11BF70,hypothesis,ghidra,
0x11BFB4,0x11BFB4,ext_flash,func,FUN_0011bfb4,0xC,ghidra passat_azx_ori.bin 2026-09-15 @11BFB4,hypothesis,ghidra,
0x11BFC0,0x11BFC0,ext_flash,func,FUN_0011bfc0,0xEC,ghidra passat_azx_ori.bin 2026-09-15 @11BFC0,hypothesis,ghidra,
0x11C0AC,0x11C0AC,ext_flash,func,FUN_0011c0ac,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @11C0AC,hypothesis,ghidra,
0x11C154,0x11C154,ext_flash,func,FUN_0011c154,0xF4,ghidra passat_azx_ori.bin 2026-09-15 @11C154,hypothesis,ghidra,
0x11C248,0x11C248,ext_flash,func,FUN_0011c248,0x40,ghidra passat_azx_ori.bin 2026-09-15 @11C248,hypothesis,ghidra,
0x11C288,0x11C288,ext_flash,func,FUN_0011c288,0x144,ghidra passat_azx_ori.bin 2026-09-15 @11C288,hypothesis,ghidra,
0x11C3CC,0x11C3CC,ext_flash,func,FUN_0011c3cc,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11C3CC,hypothesis,ghidra,
0x11C3D0,0x11C3D0,ext_flash,func,FUN_0011c3d0,0x4A4,ghidra passat_azx_ori.bin 2026-09-15 @11C3D0,hypothesis,ghidra,
0x11C874,0x11C874,ext_flash,func,FUN_0011c874,0x70,ghidra passat_azx_ori.bin 2026-09-15 @11C874,hypothesis,ghidra,
0x11C8E4,0x11C8E4,ext_flash,func,FUN_0011c8e4,0x68,ghidra passat_azx_ori.bin 2026-09-15 @11C8E4,hypothesis,ghidra,
0x11C94C,0x11C94C,ext_flash,func,FUN_0011c94c,0x38,ghidra passat_azx_ori.bin 2026-09-15 @11C94C,hypothesis,ghidra,
0x11C984,0x11C984,ext_flash,func,FUN_0011c984,0x28,ghidra passat_azx_ori.bin 2026-09-15 @11C984,hypothesis,ghidra,
0x11C9AC,0x11C9AC,ext_flash,func,FUN_0011c9ac,0x14,ghidra passat_azx_ori.bin 2026-09-15 @11C9AC,hypothesis,ghidra,
0x11C9C0,0x11C9C0,ext_flash,func,FUN_0011c9c0,0x50,ghidra passat_azx_ori.bin 2026-09-15 @11C9C0,hypothesis,ghidra,
0x11CA10,0x11CA10,ext_flash,func,FUN_0011ca10,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11CA10,hypothesis,ghidra,
0x11CA34,0x11CA34,ext_flash,func,FUN_0011ca34,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11CA34,hypothesis,ghidra,
0x11CA44,0x11CA44,ext_flash,func,FUN_0011ca44,0x90,ghidra passat_azx_ori.bin 2026-09-15 @11CA44,hypothesis,ghidra,
0x11CAD4,0x11CAD4,ext_flash,func,FUN_0011cad4,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @11CAD4,hypothesis,ghidra,
0x11CD38,0x11CD38,ext_flash,func,FUN_0011cd38,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11CD38,hypothesis,ghidra,
0x11CD5C,0x11CD5C,ext_flash,func,FUN_0011cd5c,0xC4,ghidra passat_azx_ori.bin 2026-09-15 @11CD5C,hypothesis,ghidra,
0x11CE24,0x11CE24,ext_flash,func,FUN_0011ce24,0x830,ghidra passat_azx_ori.bin 2026-09-15 @11CE24,hypothesis,ghidra,
0x11D658,0x11D658,ext_flash,func,FUN_0011d658,0x398,ghidra passat_azx_ori.bin 2026-09-15 @11D658,hypothesis,ghidra,
0x11D9F0,0x11D9F0,ext_flash,func,FUN_0011d9f0,0x74,ghidra passat_azx_ori.bin 2026-09-15 @11D9F0,hypothesis,ghidra,
0x11DA64,0x11DA64,ext_flash,func,FUN_0011da64,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @11DA64,hypothesis,ghidra,
0x11DB4C,0x11DB4C,ext_flash,func,FUN_0011db4c,0xA0,ghidra passat_azx_ori.bin 2026-09-15 @11DB4C,hypothesis,ghidra,
0x11DBEC,0x11DBEC,ext_flash,func,FUN_0011dbec,0x3A0,ghidra passat_azx_ori.bin 2026-09-15 @11DBEC,hypothesis,ghidra,
0x11DF8C,0x11DF8C,ext_flash,func,FUN_0011df8c,0x1C,ghidra passat_azx_ori.bin 2026-09-15 @11DF8C,hypothesis,ghidra,
0x11DFA8,0x11DFA8,ext_flash,func,FUN_0011dfa8,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @11DFA8,hypothesis,ghidra,
0x11E004,0x11E004,ext_flash,func,FUN_0011e004,0x5C4,ghidra passat_azx_ori.bin 2026-09-15 @11E004,hypothesis,ghidra,
0x11E5C8,0x11E5C8,ext_flash,func,FUN_0011e5c8,0x74,ghidra passat_azx_ori.bin 2026-09-15 @11E5C8,hypothesis,ghidra,
0x11E63C,0x11E63C,ext_flash,func,FUN_0011e63c,0x228,ghidra passat_azx_ori.bin 2026-09-15 @11E63C,hypothesis,ghidra,
0x11E864,0x11E864,ext_flash,func,FUN_0011e864,0x228,ghidra passat_azx_ori.bin 2026-09-15 @11E864,hypothesis,ghidra,
0x11EA8C,0x11EA8C,ext_flash,func,FUN_0011ea8c,0xC0,ghidra passat_azx_ori.bin 2026-09-15 @11EA8C,hypothesis,ghidra,
0x11EB4C,0x11EB4C,ext_flash,func,FUN_0011eb4c,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11EB4C,hypothesis,ghidra,
0x11EB5C,0x11EB5C,ext_flash,func,FUN_0011eb5c,0x44,ghidra passat_azx_ori.bin 2026-09-15 @11EB5C,hypothesis,ghidra,
0x11EBA0,0x11EBA0,ext_flash,thunk,thunk_FUN_004233e0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11EBA0,hypothesis,ghidra,
0x11EBA4,0x11EBA4,ext_flash,func,FUN_0011eba4,0x34,ghidra passat_azx_ori.bin 2026-09-15 @11EBA4,hypothesis,ghidra,
0x11EBD8,0x11EBD8,ext_flash,func,FUN_0011ebd8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @11EBD8,hypothesis,ghidra,
0x11EBDC,0x11EBDC,ext_flash,func,task_10ms_epilogue,0x18,ghidra passat_azx_ori.bin 2026-09-15 @11EBDC,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). Increments the 10 ms activation counter at r13-0x2890 and tail-calls os_set_deadline_timer(2, 7017 = 10 ms)."
0x11EBF4,0x11EBF4,ext_flash,func,task_10ms,0x40,ghidra passat_azx_ori.bin 2026-09-15 @11EBF4,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). TCB 20, priority 0x0B. Its epilogue task_10ms_epilogue re-arms deadline timer 2 with 7017 Time Base ticks = 10 ms at every activation, so the activation period is 10 ms. The on-chip sibling at the same priority is task_10ms_int."
0x11EC34,0x11EC34,ext_flash,func,task_20ms,0x24,ghidra passat_azx_ori.bin 2026-09-15 @11EC34,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). TCB 21, priority 0x0A. bl 0x11ED00; bl 0x630C0; b task_20ms_epilogue, which re-arms deadline timer 3 with 14035 ticks = 20 ms at every activation."
0x11EC5C,0x11EC5C,ext_flash,func,FUN_0011ec5c,0xA4,ghidra passat_azx_ori.bin 2026-09-15 @11EC5C,hypothesis,ghidra,
0x11ED00,0x11ED00,ext_flash,func,FUN_0011ed00,0x50,ghidra passat_azx_ori.bin 2026-09-15 @11ED00,hypothesis,ghidra,
0x11ED50,0x11ED50,ext_flash,func,task_20ms_epilogue,0x78,ghidra passat_azx_ori.bin 2026-09-15 @11ED50,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). Increments the 20 ms counter at r13-0x2878, calls 0xB5578, re-arms os_set_deadline_timer(3, 14035 = 20 ms), then counts r13-0x3D24 down from 5 -- i.e. every fifth activation, every 100 ms -- and on that pass checks deadline timer 0 (the 100 ms task's) and halts with code 0x74 if it has expired."
0x11EDC8,0x11EDC8,ext_flash,func,FUN_0011edc8,0x264,ghidra passat_azx_ori.bin 2026-09-15 @11EDC8,hypothesis,ghidra,
0x11F02C,0x11F02C,ext_flash,func,clr_ram_7FE889_800E18,0x10,ghidra passat_azx_ori.bin 2026-09-15 @11F02C,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). The leaf originally called from hook_site_100ms: li r12,0; stb r12,-0x1767(r13) (RAM 0x7FE889); sth r12,0xE28(r13) (RAM 0x800E18); blr. No arguments, no result."
0x11F03C,0x11F03C,ext_flash,func,FUN_0011f03c,0x18,ghidra passat_azx_ori.bin 2026-09-15 @11F03C,hypothesis,ghidra,
